"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","V_wane_rate","rec_rate","V_fail_rate","V_symptom_rate","beta0","beta1","beta_mod_A","rho","sigmaSE","lag","S_0","I_0","A_0","V_0"
"US","all.equal","all","two.weeks",1277,-5863.42112063099,2.50122087386903,0.00832124821799162,0.0234288331054065,0.981460215961679,0.0428694879693755,0.0236256397081296,0.230686677301487,0.0741883165021211,0.000932788525451628,1.23721401045201,0.318328440153999,0.00189530121816583,0.00320701282958094,0.000776546437316964,0.994121139514936
"US","all.equal","all","two.weeks",1183,-5929.49912410764,6.80981890291797,0.00531634295691258,0.0418644162489555,0.627914268127085,0.00275393728154596,0.0433258349678764,0.00531933049379272,0.00442238640326505,0.028539033065881,1.06424957402861,0.203215494095439,0.00895023707333863,0.000270038904159484,0.000810881940949505,0.989968842081552
"US","all.equal","all","two.weeks",939,-5947.37963803093,2.17001086834396,8.47155197859458e-06,0.0339391319382275,0.655465404642713,0.910792973664293,0.0375277376421597,0.0865249361365091,0.340720398373411,0.00859999718514327,0.962002057964049,0.290927131683011,0.976821184447522,4.18195005352142e-05,1.01055551806055e-05,0.0231268904967626
"US","all.equal","all","two.weeks",1269,-5897.98366161118,11.1359521518004,0.00332598875237847,0.0377778487683006,0.943499006123912,0.928864212023918,0.0392081867874466,0.000772399725219787,0.0044049741687249,0.999931048841337,1.04864241961151,0.00272007591482211,7.83591127039757e-07,1.81084885618711e-09,4.22824248243632e-05,0.9999569321732
"US","all.equal","all","two.weeks",1021,-5975.22162947185,8.94014477966869,0.0214132986163009,0.0581107217531822,0.989327402905101,0.0476973850725118,0.059703548281755,0.00835024164297463,0.30728553946135,0.00114258486010201,0.884631829606544,0.954225660566274,0.0080146961762282,0.000248192537043362,0.00135583486299473,0.990381276423734
"US","all.equal","all","two.weeks",838,-5887.14468435078,5.03539294795448,0.0153439561676987,0.0324912260072591,0.546438506542495,0.230205538597781,0.0341801916447552,0.000288599080645218,0.00288331152791411,0.00130816753782307,1.16841421766206,0.990893612899854,0.0195025697948903,0.000160635928105481,0.979786308160123,0.000550486116880839
"US","all.equal","all","two.weeks",368,-5910.04047454199,0.969845140887595,0.0117866575183236,0.0583942484775008,0.248120655884095,0.325309694930326,0.0608841196824697,0.0433988975285668,0.988370814229088,0.000411177018551494,0.92700606916157,0.231050869679455,0.00170100284435918,0.00214650008638215,4.72699750021331e-06,0.996147770071759
"US","all.equal","all","two.weeks",1708,-5923.21970354589,5.75421966346845,0.0155477068406628,0.0614591814825463,0.750786420085249,0.0324837146961332,0.0630670325293898,0.0757609733380682,0.0021758929952296,0.354641709310135,0.848142401356214,0.266618397087975,9.19809762980699e-07,3.27930231751744e-06,0.000234170597750925,0.999761630290169
"US","all.equal","all","two.weeks",1168,-5882.51589171107,4.274052137737,0.00869513007892821,0.0409060040130557,0.950627035200024,0.604589094638266,0.0420525499443913,0.0960700688178374,0.018211692540227,0.000365239067266905,1.02576755858176,0.363286159034856,0.108025287870056,0.00707248542999997,0.0019256038882728,0.882976622811671
"US","all.equal","all","two.weeks",274,-6051.93729627368,12.9261946282894,2.41275061956413e-05,0.0724881117970517,0.965140105525036,0.00642363991366041,0.0787717172168132,0.0653443921968428,0.958025656219834,0.995461164782489,0.711404628003033,0.327296041565391,0.00300179671738196,3.38647084423372e-05,6.18456578386218e-05,0.996902492916337
"US","all.equal","all","two.weeks",28,-5884.8279065746,22.6355571914344,0.0417370282845787,0.0549758267843277,0.0548429257559517,0.10676639515458,0.0554009291530355,0.0829110763665337,0.00095749984317052,0.966632051028661,0.807335746759158,0.283195462261701,0.000167791428021998,9.50652056789062e-07,2.97504540666896e-05,0.999801507465854
"US","all.equal","all","two.weeks",1887,-5845.10042507511,9.0698473152838,0.00837268707890499,0.0426059600936142,0.999700924263616,0.0136982014194912,0.043155451394991,4.88176926815274e-05,0.00139526783356976,0.977526660927126,1.19108798028842,0.998279798223545,0.000196608095804048,4.9376108082143e-07,0.00088739007547201,0.998915508067643
"US","all.equal","all","two.weeks",668,-5833.04246412136,5.4271940968903,0.0239252566348357,0.0389312057621416,0.609315753224721,0.0046245274327312,0.0390754225587702,0.0796638286694467,3.92897559572822e-06,0.0093346045179625,1.07228002999768,0.379452484838064,0.00263333377042683,0.000296940377670802,3.48367604948674e-05,0.997034889091407
"US","all.equal","all","two.weeks",1877,-5908.59047679082,1.02874029216868,0.00433345255337948,0.0498359866840842,0.712124192066299,0.00780951919935566,0.0525589791553042,0.0912377475844097,0.871661488610851,0.000497332769915503,0.922672327752795,0.360943995395654,0.999532907371688,3.1263575344097e-05,0.000412666827432222,2.31622255358968e-05
"US","all.equal","all","two.weeks",725,-5963.25188177656,19.354972302727,0.0277580043161685,0.0551695266384895,0.974821440081293,0.945527937726983,0.0545545378520162,0.0177650252858649,0.963040700368077,0.00186193649762772,0.872814196757026,0.000225122882499945,6.04815616894562e-08,4.31486362002765e-06,5.81929681248458e-05,0.999937431686693
"US","all.equal","all","two.weeks",1209,-5836.06573336383,16.3232644515301,1.92858502756008,0.032335624688348,0.0426349434465607,0.0991554123500821,0.0327293609055607,0.163822829491352,0.997159507773449,0.000541150263913131,1.07121739967281,0.223897786926296,0.115797603514141,0.000142326408856221,0.000668449281011415,0.883391620795991
"US","all.equal","all","two.weeks",1300,-5869.6381269976,17.9454354595542,0.00260011081281739,0.0342233580507123,0.998325443502019,0.0100862773173415,0.0349104725137992,0.249356158883808,0.410553916913787,0.648497978780547,1.08497621268187,0.27945939594413,0.00138708812929158,7.80971625288824e-06,2.4117687268069e-05,0.998580984467187
"US","all.equal","all","two.weeks",1065,-6085.40003276047,6.11808403526945,0.00734343644154001,0.05940532433332,0.0616183671676744,0.0362410117521395,0.0549176831310707,1.19747125517609e-06,0.999682745839293,0.0482537720930904,0.82142423580461,0.861254115268086,8.30956463574894e-06,1.17318839141874e-05,0.000105347252509184,0.999874611298941
"US","all.equal","all","two.weeks",1377,-5890.40457139604,3.1294721969973,5.07186700067409e-05,0.0467206192028025,0.830813961123285,0.00117866090229736,0.058639783779098,0.092369678096746,0.883206928686144,0.0482575643650524,0.952263275142743,0.246736792302208,1.29240309750004e-05,0.000265739608280851,0.00297818161400851,0.996743154746736
"US","all.equal","all","two.weeks",1165,-5850.52461028576,3.06361896928277,0.00735025065204726,0.025789002600078,0.165844034162154,0.0486543302930898,0.0261095916426268,0.181473720122552,0.000603692939334907,0.0394452757420332,1.13174093230365,0.336223438983801,0.0103021466457378,6.83179400149131e-05,0.988384950500226,0.00124458491402076
"US","all.equal","all","two.weeks",619,-5865.29976373112,5.44460720385892,0.0106944683653532,0.0375638809531488,0.0613678853185353,0.00618058589384448,0.0396399044746573,0.107921856785988,0.948630574197454,0.000440937959810588,0.99452143361736,0.278813333118987,4.41536531152824e-06,3.20480065485623e-05,0.0110393176813409,0.988924218946799
"US","all.equal","all","two.weeks",712,-5943.98870705643,22.0572556632269,0.0108336777281661,0.0531626807675342,0.136962695728953,0.299806172522882,0.0526485608823299,0.0962980342632815,0.000732464316022959,0.0146641370331053,0.827378346969435,0.180275781389774,0.00333771536639585,0.000105237254884603,0.644828311251404,0.351728736127316
"US","all.equal","all","two.weeks",1367,-5947.1812051696,40.4298166633975,6.28311842909817e-05,0.0408986568928657,0.981868786962126,0.999373418710299,0.0407356118277284,0.107159824713053,0.403923756546845,0.00178209470910942,0.811411054165518,0.280121765717846,0.142873690564514,9.9401532428799e-05,0.000316713562595854,0.856710194340461
"US","all.equal","all","two.weeks",339,-5917.92201756426,1.28839881144068,0.00689041365866163,0.0308969742869151,0.0146464626756829,0.105276329098906,0.0311845910952742,0.000375608075977638,0.38271851430598,0.902825702639191,1.06110814536661,0.876063157978731,6.56231493384728e-05,3.81021953319642e-07,2.30050747506464e-05,0.999910990753958
"US","all.equal","all","two.weeks",273,-6038.01063186995,6.84888308705592,0.00501821181213587,0.0284359891276798,0.998611623176782,0.584503908859092,0.0327428316400048,0.0220467695637435,0.567389385073833,0.000105688925971359,1.05642375470463,0.923586615612703,0.0789560660622606,3.03225200910694e-05,0.0401760527290213,0.880837558688627
"US","all.equal","all","two.weeks",911,-5898.21079491097,0.954755882170757,5.25550556614559e-05,0.044252643351072,0.98756183366852,0.000948904623139623,0.0496289525243951,0.109246383192501,0.854391964316273,0.611338920551798,0.898644232184678,0.308485374673767,0.000507247845880306,7.06114817419618e-05,9.93781793204211e-05,0.999322762493057
"US","all.equal","all","two.weeks",1248,-5839.43610983907,5.84216060806449,0.0153910608227611,0.0482066248893534,0.0280703483464611,0.447574131902636,0.0480969075117638,0.100956757134951,0.0567054610747679,0.00523519577022546,1.05022794248829,0.284121424379566,8.43238998485036e-06,0.000962774950130371,3.89137636297274e-05,0.998989878896255
"US","all.equal","all","two.weeks",46,-5853.83835435132,4.09452190301733,1.51934976893938e-05,0.0526011995601115,0.972630963542787,0.638658781864203,0.0619499884385359,0.101795937108338,0.602741717138887,0.0570990052838104,1.01525950722526,0.256189168637403,9.11764978340045e-07,8.16410448953896e-06,6.18870399332784e-07,0.999990305260133
"US","all.equal","all","two.weeks",752,-5872.56257204039,16.9463656223597,0.044965722500668,0.0678243634304187,0.000427584724178967,0.323661634062168,0.0716267929582968,0.0845915572598611,0.126963271834645,0.000120895410224693,0.907563820955708,0.24159513719073,0.000773538371511117,0.00818082101070768,1.22650015306483e-05,0.991033375616251
"US","all.equal","all","two.weeks",823,-5983.66181889902,12.4503164612549,0.0169857791418086,0.0651588417107962,0.010287690008507,0.319656818899327,0.068137943120619,0.0408185331929547,0.594563112216729,0.804435089084741,0.873131486491601,0.00389865141070826,0.00501758221245423,4.49665845031502e-06,1.80315645333915e-07,0.99497774081345
"US","all.equal","all","two.weeks",1110,-5895.10048026847,6.45568619588243,1.52397350213479e-07,0.0260823222541367,0.604796502527411,0.0140192293153266,0.0497403652756217,0.217535801442412,0.859126275879553,0.0117921942387565,1.11314260652541,0.263938576745687,0.010843571829584,0.00610672487643106,2.96806534167738e-06,0.983046735228643
"US","all.equal","all","two.weeks",1796,-5937.31777635453,11.4928624886476,0.0299767808874608,0.060794642216235,0.00320148108631357,0.0584453064243126,0.0633786938937513,0.00430871100131452,0.928403621127473,0.000360658095737908,0.957920171624773,0.452051588635582,0.00416358091378677,0.0105052489097017,0.000263971383897682,0.985067198792614
"US","all.equal","all","two.weeks",921,-5909.73446338431,14.1151978753881,0.00448261257364108,0.043954202198488,0.655127221446075,0.998849038620347,0.044311316858391,0.018380979256543,0.142161944614182,0.0135995956839082,1.03776765309331,0.000912747475480359,0.00154574628703898,6.00248427532105e-05,0.000127151591344858,0.998267077278863
"US","all.equal","all","two.weeks",1891,-5905.20402027403,0.873876324527285,0.00876325059630706,0.0304939380184662,0.421607030589251,0.745125375152338,0.0308541740888221,0.149530030101397,0.0359622619594972,0.117026138331592,1.04784444464639,0.249327560835797,0.000676548149138319,2.73163557003149e-05,0.00101668523106258,0.998279450264099
"US","all.equal","all","two.weeks",1765,-5857.82390293324,22.9255333811137,0.00779708597325584,0.0362581115946758,0.251226585537656,0.478478244438039,0.0369515444029061,0.0020170234979537,0.910630051845489,0.0017160013545356,1.16044230786549,0.663916922202785,0.00989781764997136,1.27288923958073e-05,0.00119034127789821,0.988899112179735
"US","all.equal","all","two.weeks",1578,-5847.92702080112,9.63047725068716,0.000113049717662215,0.0413355528129953,0.730285211749908,0.964318628932343,0.0564573654583653,0.00994762378867031,0.997700897210604,7.41838537160593e-05,1.25083041498789,0.000309912650130761,0.401116176305453,0.000862766338900113,0.00416521362489162,0.593855843730755
"US","all.equal","all","two.weeks",1403,-5867.20732794487,10.1519906362288,0.0210458279313847,0.0537721553343606,0.00701368971997235,0.662805139376866,0.053376331282719,0.0163246952945769,0.182793682110107,0.00743949198386111,1.06540415164579,0.0142904037920966,1.24463673880619e-05,4.16632749809518e-07,0.0011365374800395,0.998850599519823
"US","all.equal","all","two.weeks",467,-6056.12186067523,8.2975772707234,0.0458682753536443,0.0545169531664213,0.143291106963763,0.747855447179224,0.0558470670497161,0.0295065612619078,0.939829455790035,0.0034189469468858,0.842008470189317,0.993539886615488,0.00206634497353877,0.000237400259488846,3.48102963020457e-05,0.99766144447067
"US","all.equal","all","two.weeks",282,-6079.65308885035,33.2629380564402,0.00411220735202248,0.0477307508743372,0.0259212618624068,0.602415629511951,0.0476508085180289,0.063843662550607,0.328952658737371,0.0161836833759406,0.888027705606323,0.328656556060373,2.03458410772106e-05,0.00199408169741381,0.00018146368516693,0.997804108776342
"US","all.equal","all","two.weeks",431,-5915.21929554674,0.824395563364601,0.0160896409575847,0.0417580454014219,0.036496073652645,0.959484949690367,0.041275554569505,4.25312663444669e-05,0.00249729606862626,0.00200272685379929,1.02423609692915,0.916463476824781,6.17087092197019e-05,0.00186215228213618,0.995980897572805,0.00209524143583938
"US","all.equal","all","two.weeks",1166,-5835.55196430206,3.16917996743922,0.0130593365162746,0.0337154794401893,0.000197072689403732,0.177260757161156,0.0351105230391635,0.147962229438135,0.0263780030201955,0.00059706714637327,1.08279913503705,0.252670073096179,0.011903068666772,0.00843136836556134,0.00291852115733209,0.976747041810335
"US","all.equal","all","two.weeks",532,-5878.18584221429,22.8626886692893,4.01608607359249e-05,0.0538858523226362,0.789921347131689,0.442466551775049,0.079937423037674,0.00556855083578899,0.5424083811526,0.00202736766257634,1.06719740751957,0.819265346921023,0.0230897514356907,0.00026462903579346,0.000295721448488769,0.976349898080027
"US","all.equal","all","two.weeks",1467,-6008.38827266248,39.2946780353851,9.5360938144855e-05,0.102161784605938,0.745451999485925,0.999424058631555,0.131263636208902,0.0413078577771709,0.600712079246894,0.000176306987149278,0.653337504995532,0.330849643556763,0.0104843314750423,0.00140287447847511,0.000413579070050149,0.987699214976432
"US","all.equal","all","two.weeks",1503,-5973.96450131989,3.82185415905554,0.00011503388351859,0.0630046809976313,0.824702599851127,0.973757450476895,0.0686120289522458,2.49120755348433e-05,0.0051516145779048,0.133466443638877,0.908930416725359,0.995992118198461,0.000949276670740341,2.83736792778435e-06,0.000251817432646972,0.998796068528685
"US","all.equal","all","two.weeks",1637,-5852.08528111377,25.1031519618037,0.0207106502872416,0.0387437220675016,0.945052200028838,0.0260817344743551,0.0386572495520198,0.113434662266646,0.000670173840387012,0.0033236978074954,0.946388184305925,0.301804709475917,0.000116258803535217,0.00040384063667396,0.00634377664665104,0.99313612391314
"US","all.equal","all","two.weeks",509,-5959.38554038336,5.73147703026929,0.00049702530625882,0.0486710808615143,0.661659723007431,0.275990335328994,0.0550375432469982,0.000703839009270631,0.985373064539696,0.326585385233977,1.05580888777972,0.957546279180401,0.00596919443108627,1.40335332899296e-06,1.17708732676851e-07,0.994029284506852
"US","all.equal","all","two.weeks",247,-6200.07264611593,2.07321017470635,0.000262164498966884,0.0493745740997868,0.866444257388418,4.21011477022613e-06,0.0525188641327368,0.0256320247896134,0.826918460438465,0.350008334149935,0.728929965129081,0.487716541748629,7.84536182851591e-05,3.300914899626e-05,0.000115735915372484,0.999772801317346
"US","all.equal","all","two.weeks",1412,-6020.22066441599,11.9803067247069,0.0418683647671648,0.108002390752694,0.673951934126946,0.0127482116580674,0.102660018970088,0.0653113778705003,0.0336355965677961,0.00353361337226231,0.664836606187322,0.342887801706026,3.16625402830337e-06,0.00105108535234937,0.00350943622217416,0.995436312171448
"US","all.equal","all","two.weeks",563,-5840.13649909284,9.27340933260678,0.00478239529085356,0.0256037789175388,0.000275819783582763,0.0882549622167443,0.0268040920778192,0.179494014095416,0.939860387561214,0.00428714485742056,1.22125247667894,0.357294134447948,7.41794504500912e-06,3.45346211850395e-06,0.00229802337519977,0.997691105217637
"US","all.equal","all","two.weeks",1528,-5972.48451727464,21.364179307866,0.00804032338569684,0.0285833710828881,0.0128557288138279,0.54059775640049,0.0290781699505343,0.0207892360937025,0.0982949124120562,0.0165111777541698,1.02378225863027,0.0195939695149318,0.379098954029263,0.000112400968961061,9.37694068451955e-05,0.620694875594931
"US","all.equal","all","two.weeks",1894,-5989.17786377241,25.4351030219275,3.7322368131037e-05,0.046822418272343,0.917527972649997,0.58656226114732,0.0715171559234444,0.000731759785576607,0.011082380818532,0.0852694601263816,0.971584155062365,0.884720188552956,5.22139486692135e-05,1.76711463737368e-05,2.44216300481877e-05,0.999905693274909
"US","all.equal","all","two.weeks",207,-6004.79464291415,12.1895819558572,0.00572207546844975,0.0377890056070522,0.0267156342019656,0.000849754096365614,0.0412363131667281,0.00313639511895434,0.00214319346734681,0.00227245763301027,1.01049777883534,0.00457793950593429,0.000844895796574641,0.00467274071907292,0.000638466105863065,0.993843897378489
"US","all.equal","all","two.weeks",1684,-6080.09694604787,6.41706263600392,0.0010637246551048,0.0512307903771088,0.752924358862905,0.247771462955745,0.0589558116746889,0.0039087180824533,0.985835200721319,0.000423133279118315,0.887558313849182,0.247912297074187,0.477654786534179,8.26005236382354e-05,0.000387284286686734,0.521875328655496
"US","all.equal","all","two.weeks",1424,-5868.96813019618,15.3476088662434,0.0217273693699595,0.0453905480546837,0.108112253261581,0.0236662507738199,0.0451417359776106,0.0999041715396605,0.000679485977980584,0.000548022486904387,0.921892266931666,0.287128435979036,3.2115498537576e-05,0.00340735075177241,0.00186703046875267,0.994693503280937
"US","all.equal","all","two.weeks",1198,-5851.90517497204,5.55616743804805,0.000146045546676172,0.0479367047350827,0.980257998091471,0.0117823027857069,0.0518046070907191,0.0248721222133824,0.0433107978520182,0.299405317751893,1.09654241027575,0.304748131365553,0.999860946455986,5.28262002305491e-07,2.48733699298643e-05,0.000113651912082195
"US","all.equal","all","two.weeks",164,-5845.75472000807,1.15796512710496,0.00441197193721363,0.0460067461164209,0.918687217643852,0.000149414990032344,0.0469073189295779,0.0973758464701892,0.465770872078748,0.00327812669223399,1.02796768425953,0.216500973772482,6.51860666835008e-06,0.000459083934731071,0.00116287508543295,0.998371522373168
"US","all.equal","all","two.weeks",645,-5847.58325895108,12.9406729997168,0.000246208623422244,0.0351977286993347,0.797508210121151,0.216151772039859,0.0393877399823724,0.147418418331361,0.00138314617076564,0.0867291449091449,1.03961616959053,0.313436351960704,0.971484152249885,8.9576070980176e-06,0.000202753275971073,0.0283041368670463
"US","all.equal","all","two.weeks",1406,-5992.26607564467,8.73226130524837,0.00036661827632781,0.0642374014630723,0.993042843704345,0.0014889208467118,0.0708786193455688,6.18628417098359e-05,0.670507790241473,0.628388415779022,0.922549816507374,0.000709713475352933,6.08978699646852e-07,8.54472526428721e-06,1.0876467456782e-05,0.999979969828579
"US","all.equal","all","two.weeks",34,-5923.28764898076,2.39362722225083,0.0121920358715493,0.0156046576251181,0.24921817328117,0.556547804268112,0.0160459254879534,0.193714243701908,0.129128983117803,0.0773139939324564,1.22464846800141,0.348751752970703,3.05080463995597e-05,0.000191676543861827,2.01134886051698e-05,0.999757701921133
"US","all.equal","all","two.weeks",1253,-5878.51639525188,2.76630297279395,0.0244298635449338,0.0469690495163427,0.0034345655747824,0.989608917872445,0.0451421282233825,0.0378214865383656,0.999427977654291,0.000531464612987498,1.06834720932997,0.256375892428053,0.000272657586439054,0.00787613796958452,0.00456241517929463,0.987288789264682
"US","all.equal","all","two.weeks",1989,-5853.90009212445,6.78795920857692,0.00373316677987634,0.0237858837617524,0.220119793753199,0.00385088852446436,0.0249910434085354,0.216007799307034,0.157297430461111,0.878059965954264,1.27557499536969,0.272530368294469,1.00655336696088e-05,9.12709902734083e-06,1.72710947689037e-05,0.999963536272534
"US","all.equal","all","two.weeks",215,-5892.87624431837,23.9287322185449,0.00525583903392032,0.0428107831557036,0.150541557946974,0.00279681081029742,0.043520597891206,0.044589015148014,0.949120182166437,0.432127829474128,1.05267070167232,0.112680063313251,0.00120743509622201,4.50295556273709e-05,2.7937699874803e-05,0.998719597648276
"US","all.equal","all","two.weeks",1484,-5948.28661845931,7.53288678032022,0.00370111110044681,0.0267792276873079,0.446703269709905,0.00515218127245756,0.0292047697020432,0.00832142179665409,0.540439509252914,0.000465702346159549,1.1589691349015,0.963541094093743,0.0104715180719816,0.00123070921877992,0.124932663838147,0.863365108871091
