"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vnwp_wane_rate","Vap_wane_rate","rec_rate","Vnwp_fail_rate","Vnwp_symptom_rate","Vap_fail_rate","Vap_symptom_rate","beta0","beta1","beta_mod_Anwp","beta_mod_Aap","rho","sigmaSE","lag","S_0","I_0","Vnwp_0","Vap_0","Anwp_0","Aap_0"
"US","Vn.equal.Vwp","all","two.weeks",1596,-6076.95912964033,12.4764948980004,0.00230497664018203,1.93457437032313,0.0339102584106264,0.131216847247319,0.0772818553636917,0.710676983519851,0.608526909764556,0.033866737064327,0.141421402014234,0.992437159099738,0.924927563054397,0.515031147273326,0.907661873345418,0.268164831264835,0.000125927981932391,8.32902521165041e-05,0.999699448497461,8.74228983949853e-05,4.57126884988771e-07,3.45324321023724e-06
"US","Vn.equal.Vwp","all","two.weeks",221,-5827.17358931173,2.25804902713835,0.00118039863824996,0.0240129846182034,0.0409219330782578,0.998707185084197,0.00325042678483309,0.423226674763067,0.119246215973817,0.0428784279322216,0.0427049661508551,0.0300058278909943,0.0785518166605578,0.926356215403721,1.22315168306501,0.210101961275939,0.0169039986695624,7.52448193654194e-09,0.00198759416371377,0.981063456353681,1.11970857387721e-06,4.38235799867381e-05
"US","Vn.equal.Vwp","all","two.weeks",879,-5862.46966936859,8.01513270410013,0.0130857366691728,0.0130304867064996,0.057663510440463,0.884624197754109,0.569939914321798,0.995859132858929,0.00278061787352104,0.0556481059074995,0.099634708320268,0.179690357086545,0.368641171615131,0.00705631796653559,0.952008684772599,0.253337197944399,5.99243906839466e-05,0.000375908407747262,0.0161764333388623,0.983316420848595,2.03910729070813e-05,5.09219412045805e-05
"US","Vn.equal.Vwp","all","two.weeks",296,-6166.74100092376,20.1065748769094,0.00226097794532688,0.000781197814540925,0.0533172570746696,0.266280567314576,0.0246319027901601,0.639038780957291,0.000496606369657848,0.055601136847139,0.000893760339420438,0.99640829223481,0.178571537325084,0.27061841601984,0.843523712831986,0.979247444805556,5.9836095935969e-05,2.63859013429238e-06,0.999893683868191,6.98807464893462e-07,1.7877251377558e-05,2.52653868959381e-05
"US","Vn.equal.Vwp","all","two.weeks",918,-5948.57029767051,2.58715981019842,6.10455754939642e-06,0.0132163588063929,0.0404869464950674,0.422813071406089,0.985693332703169,0.0293692272259819,0.0417241034600444,0.0938768839386802,0.0480494064415979,0.96455629738441,0.509241915605866,0.000279982730862145,0.919045739870969,0.241364256290851,7.33049972097984e-05,7.10188616424841e-05,0.992333447002121,0.00459658505384706,3.43850342358767e-06,0.00292220558175579
"US","Vn.equal.Vwp","all","two.weeks",674,-6159.2048266943,14.1780718634579,0.053768082139931,0.00501594330009814,0.0743981616076732,0.606259221797341,0.585065264669552,0.125772198691805,0.594567756223969,0.0775128405391601,0.0039511840201537,0.393407575917537,0.0176488643331281,6.68790655926257e-05,0.69830843581682,0.322657615143464,0.0123679503846779,0.0358210121797374,0.61539811322316,0.27819691856561,0.0380561691090924,0.0201598365377218
"US","Vn.equal.Vwp","all","two.weeks",1650,-5868.36744258022,0.942433538370899,0.000390553960663563,0.000286168947768687,0.0246199712021901,0.741175636694699,0.999824442622335,0.0427966360605848,0.000388399512219199,0.0317471507135018,0.131715748583104,0.00437341076433218,0.0271830116868439,0.000665170591426434,1.33681435230348,0.335987121587147,0.0916131863370016,2.26477339691992e-05,0.000144235091261935,0.0037222384600261,0.904493825068503,3.86730923811275e-06
"US","Vn.equal.Vwp","all","two.weeks",1575,-5908.14019612125,2.91615937102849,0.0124064044378516,0.000699969853918834,0.0491934489642581,0.00785567030443418,0.0434304730488412,0.967651579864274,0.957843974563347,0.0516155594317245,0.0518587929388338,0.861547093376732,0.200586569222355,0.573391345764735,1.00216526135688,0.00920305443248459,1.89842689504724e-05,2.62349177019798e-06,0.999359554282579,0.000606576227414737,2.04952462489494e-06,1.0212204660248e-05
"US","Vn.equal.Vwp","all","two.weeks",205,-6009.00527884356,16.508349436462,0.0102376681444055,0.0932138762168688,0.0454743531661186,0.0438800386795557,0.00964174738800195,0.968976395022825,0.937777188934154,0.047523156850583,0.0174758189427076,0.839318241704718,0.844601101438134,0.00314738545422355,0.933513258363605,0.88529862607235,0.000373764708057246,0.00179140483915081,0.996028396563137,0.0016652935929092,3.03816013377609e-06,0.000138102136612267
"US","Vn.equal.Vwp","all","two.weeks",1937,-5905.41967440838,0.967650135096809,0.0107093094523376,0.000301114567024793,0.0334522886587906,0.991398128124622,0.00178618255598222,0.0248546794793235,0.0925166871840338,0.0362176298106435,0.0900357982591825,0.0032319139550885,0.913500976056883,0.00196804214661167,1.00698348235915,0.231900500305221,6.53874543716093e-05,0.00108959263675434,0.0251239354415596,0.0199125286167531,0.946471599636557,0.0073369562140039
